id,loan_status
58645,0.9991627748667666
58646,0.012506631658446597
58647,0.6821744763862627
58648,0.008552740796104245
58649,0.025905804109848527
58650,0.9541494260474641
58651,0.0007445912547812956
58652,0.0021136176321371555
58653,0.41334560432982065
58654,0.011809319638925661
58655,0.011785884156543861
58656,0.054299965883054385
58657,0.040477993816254644
58658,0.002685866122629535
58659,0.026512178722329197
58660,0.1942287399862168
58661,0.006719492215460663
58662,0.0011975506793844204
58663,0.03047287647472213
58664,0.005477740847049953
58665,0.03257685622733299
58666,0.006875666455447016
58667,0.0013559805180062704
58668,0.00896523346157924
58669,0.009801701205430934
58670,0.0009192297969923885
58671,0.23028087488240234
58672,0.0025690618919664253
58673,0.9292219121251082
58674,0.0008948697969372763
58675,0.007456879484147337
58676,0.3727810555629292
58677,0.024432842095589744
58678,0.0017138052682573544
58679,0.5503044812450759
58680,0.9808871992563897
58681,0.015375474043974739
58682,0.0015592816585444733
58683,0.011209405034003401
58684,0.4698940926322074
58685,0.09664633716983297
58686,0.01989657436406393
58687,0.12424109844232871
58688,0.019105986282716036
58689,0.2536577935351912
58690,0.0002380387077577995
58691,0.014316861098427985
58692,0.019356574152310894
58693,0.0027974270799914183
58694,0.024904855178150342
58695,0.9831141703278132
58696,0.021802737954778616
58697,0.015683212091710804
58698,0.01677910337597291
58699,0.013896365552334254
58700,0.0017717524557727777
58701,0.005315036058955814
58702,0.011941022346641452
58703,0.18905541800092338
58704,0.511581823134573
58705,0.04017034580030532
58706,0.02815436002166293
58707,0.004758983161891077
58708,0.012960237004661875
58709,0.92906079885754
58710,0.032858366960478516
58711,0.937872898028887
58712,0.03854154122690665
58713,0.00012999920828909105
58714,0.030836168901628637
58715,0.003914252055906697
58716,0.08207236303889376
58717,0.0053041049197855555
58718,0.08367599008191061
58719,0.004967259882517713
58720,0.0014792907075061922
58721,0.08844933024335233
58722,0.11068893541432538
58723,0.005351715473107278
58724,0.011480608370732906
58725,0.016007466066657306
58726,0.0124020490771992
58727,0.10741129890292705
58728,0.1209844625156568
58729,0.003290661601492527
58730,0.02105238224544655
58731,0.010022902450425563
58732,0.12239202873921845
58733,0.00029028017376031264
58734,0.007609110789640063
58735,0.015250367233033921
58736,0.07694621286623303
58737,0.048039691276203646
58738,0.9958685070001381
58739,0.22439458992375577
58740,0.7663850389202479
58741,0.014736573993595509
58742,0.003235814946398465
58743,0.018517430381010336
58744,0.0042119334723387915
58745,0.007510951612457436
58746,0.0512771767141399
58747,0.0029735694711512327
58748,0.019709446611971028
